Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2021.11.25 19:04:44;Sell;0.01;USDJPY;115.331;2021.11.26 05:27:45;114.726;;-0.04;5.27
2021.11.25 11:57:12;Sell;0.01;USDJPY;115.331;2021.11.26 02:17:58;114.931;;-0.04;3.48
2021.11.25 10:52:57;Sell;0.01;NZDUSD;0.68668;2021.11.25 18:05:00;0.6861;;;0.58
2021.11.25 10:54:53;Sell;0.01;NZDUSD;0.68657;2021.11.25 18:04:55;0.68612;;;0.45
2021.11.25 08:05:45;Sell;0.01;USDJPY;115.371;2021.11.25 10:57:20;115.353;;;0.16
2021.11.24 21:00:26;Buy;0.01;EURUSD;1.11958;2021.11.25 10:56:39;1.12225;;-0.2;2.67
2021.11.24 21:57:57;Buy;0.01;AUDUSD;0.71958;2021.11.25 10:53:04;0.71966;;-0.11;0.08
2021.11.24 20:10:16;Sell;0.01;USDJPY;115.402;2021.11.25 07:43:13;115.394;;-0.13;0.07
2021.11.24 14:13:57;Sell;0.01;NZDUSD;0.69006;2021.11.24 20:10:06;0.68672;;;3.34
2021.11.24 15:46:23;Sell;0.01;NZDJPY;79.273;2021.11.24 20:10:03;79.251;;;0.19
2021.11.24 18:42:34;Sell;0.01;NZDJPY;79.236;2021.11.24 20:10:00;79.249;;;-0.11
2021.11.19 10:19:35;Buy;0.01;USDJPY;114.376;2021.11.24 18:35:50;115.334;;-0.06;8.31
2021.11.24 14:13:44;Sell;0.01;NZDUSD;0.69007;2021.11.24 18:35:38;0.68762;;;2.45
2021.11.24 14:13:52;Sell;0.01;NZDUSD;0.69006;2021.11.24 18:35:33;0.68758;;;2.48
2021.11.24 12:24:03;Buy;0.01;GBPUSD;1.33671;2021.11.24 14:59:57;1.335;;;-1.71
2021.11.24 07:26:19;Sell;0.01;GBPUSD;1.33723;2021.11.24 12:23:55;1.33667;;;0.56
2021.11.24 07:26:38;Sell;0.01;GBPUSD;1.33721;2021.11.24 12:15:35;1.33659;;;0.62
2021.11.23 20:27:49;Sell;0.01;GBPUSD;1.33694;2021.11.24 12:15:32;1.33656;;-0.04;0.38
2021.11.24 10:58:21;Sell;0.01;GBPUSD;1.33724;2021.11.24 11:15:46;1.33731;;;-0.07
2021.11.23 19:57:27;Sell;0.01;GBPUSD;1.3376299999999999;2021.11.24 07:07:00;1.33758;;-0.04;0.05
2021.10.08 11:04:47;Sell;0.01;NZDUSD;0.69093;2021.11.24 05:53:00;0.6909;;-0.85;0.03
2021.10.07 08:20:30;Sell;0.01;NZDUSD;0.69141;2021.11.24 05:53:00;0.6909;;-0.88;0.51
2021.11.23 20:19:04;Buy;0.01;USDJPY;115;2021.11.23 21:09:07;115.036;;;0.31
2021.11.22 17:28:24;Sell;0.01;GBPUSD;1.3412899999999999;2021.11.23 18:28:49;1.33783;;-0.04;3.46
2021.11.23 12:27:23;Sell;0.01;GBPJPY;153.491;2021.11.23 18:28:46;153.827;;;-2.92
2021.11.23 09:07:48;Sell;0.01;GBPUSD;1.33815;2021.11.23 18:27:47;1.33789;;;0.26
2021.11.23 11:23:31;Sell;0.01;GBPUSD;1.3379400000000001;2021.11.23 18:27:45;1.3379400000000001;;;0
2021.11.22 02:51:37;Sell;0.01;AUDUSD;0.72283;2021.11.23 18:25:59;0.72186;;-0.03;0.97
2021.11.22 02:51:22;Sell;0.01;AUDUSD;0.72295;2021.11.23 18:25:55;0.72182;;-0.03;1.13
2021.11.23 09:39:59;Sell;0.01;GBPUSD;1.33967;2021.11.23 10:32:28;1.33954;;;0.13
2021.11.22 18:55:58;Sell;0.01;GBPUSD;1.34091;2021.11.22 22:36:40;1.33961;;;1.3
2021.11.22 17:04:31;Sell;0.01;GBPUSD;1.34082;2021.11.22 22:36:37;1.33963;;;1.19
2021.11.22 16:04:08;Sell;0.01;GBPUSD;1.34299;2021.11.22 16:50:41;1.34269;;;0.3
2021.11.22 16:02:28;Sell;0.01;AUDUSD;0.72575;2021.11.22 16:48:15;0.72557;;;0.18
2021.11.22 10:45:47;Buy;0.02;AUDUSD;0.72547;2021.11.22 16:02:26;0.72579;;;0.64
2021.11.22 10:48:12;Buy;0.01;AUDUSD;0.72538;2021.11.22 16:02:23;0.72574;;;0.36
2021.11.19 11:56:47;Buy;0.03;USDJPY;114.027;2021.11.22 11:19:42;114.061;;-0.07;0.89
2021.11.22 10:01:29;Sell;0.01;GBPJPY;153.343;2021.11.22 10:40:00;153.335;;;0.07
2021.11.22 09:10:42;Buy;0.01;GBPJPY;153.53;2021.11.22 09:31:09;153.468;;;-0.54
2021.11.19 08:50:28;Buy;0.01;GBPUSD;1.3498;2021.11.22 02:51:16;1.3439;;-0.05;-5.9
2021.11.19 08:48:09;Buy;0.01;GBPUSD;1.34982;2021.11.22 02:51:12;1.3439;;-0.05;-5.92
2021.11.19 08:45:04;Buy;0.01;GBPUSD;1.35002;2021.11.19 20:45:30;1.3444099999999999;;;-5.61
2021.11.19 12:29:10;Buy;0.03;GBPJPY;152.888;2021.11.19 20:45:27;152.95566666666667;;;1.7800000000000002
2021.11.19 14:59:18;Buy;0.01;GBPUSD;1.34186;2021.11.19 20:45:25;1.34443;;;2.57
2021.11.19 13:00:31;Buy;0.01;USDJPY;113.965;2021.11.19 19:48:28;113.973;;;0.07
2021.11.19 10:35:10;Buy;0.01;GBPUSD;1.34848;2021.11.19 11:02:00;1.34326;;;-5.22
2021.11.18 14:52:24;Sell;0.01;GBPUSD;1.34824;2021.11.19 08:34:46;1.34973;;-0.04;-1.49
2021.11.18 14:58:09;Sell;0.01;GBPUSD;1.34806;2021.11.19 08:34:44;1.34973;;-0.04;-1.67
2021.11.18 14:11:18;Buy;0.01;USDJPY;114.216;2021.11.18 22:33:24;114.22;;;0.04
2021.11.18 19:42:49;Buy;0.01;USDJPY;114.239;2021.11.18 22:33:21;114.22;;;-0.17
2021.11.18 19:43:01;Buy;0.01;USDJPY;114.234;2021.11.18 22:33:18;114.219;;;-0.13
2021.11.18 12:46:29;Sell;0.01;USDJPY;114.164;2021.11.18 13:54:02;114.202;;;-0.33
2021.11.15 19:46:13;Buy;0.01;GBPUSD;1.34236;2021.11.18 13:53:59;1.34917;;-0.21;6.8100000000000005
2021.11.15 14:19:58;Sell;0.01;USDJPY;113.838;2021.11.18 13:53:56;114.2;;-0.19;-3.17
2021.11.15 13:53:03;Sell;0.01;USDJPY;113.815;2021.11.18 13:53:53;114.196;;-0.19;-3.34
2021.11.17 22:26:40;Sell;0.01;USDJPY;114.157;2021.11.18 12:30:34;114.233;;-0.13;-0.67
2021.11.18 02:17:13;Sell;0.01;USDJPY;114.171;2021.11.18 12:30:31;114.234;;;-0.55
2021.11.18 02:23:47;Sell;0.01;USDJPY;114.148;2021.11.18 12:30:27;114.232;;;-0.74
2021.11.18 12:00:09;Sell;0.01;GBPUSD;1.3490199999999999;2021.11.18 12:00:48;1.34952;;;-0.5
2021.11.15 18:20:05;Buy;0.01;GBPUSD;1.34321;2021.11.18 11:58:17;1.3490199999999999;;-0.21;5.8100000000000005
2021.11.18 10:49:54;Buy;0.01;GBPUSD;1.34975;2021.11.18 11:57:48;1.34921;;;-0.54
2021.11.15 18:20:01;Buy;0.01;GBPUSD;1.3432;2021.11.18 11:57:46;1.34905;;-0.21;5.85
2021.11.18 08:51:16;Sell;0.01;USDJPY;114.193;2021.11.18 11:47:38;114.187;;;0.05
2021.11.16 12:04:40;Buy;0.01;GBPUSD;1.34628;2021.11.17 20:48:49;1.34882;;-0.03;2.54
2021.11.16 11:31:54;Buy;0.03;GBPUSD;1.3467;2021.11.17 20:48:47;1.3474266666666668;;-0.03;2.18
2021.11.17 10:59:26;Sell;0.01;USDJPY;114.813;2021.11.17 20:48:43;114.101;;;6.24
2021.11.17 10:50:55;Buy;0.01;GBPJPY;154.392;2021.11.17 16:43:58;154.558;;;1.45
2021.11.17 10:39:05;Buy;0.01;GBPJPY;154.431;2021.11.17 16:43:55;154.56;;;1.13
2021.11.17 11:51:59;Buy;0.01;GBPJPY;154.301;2021.11.17 16:43:53;154.562;;;2.2800000000000002
2021.11.17 08:35:19;Buy;0.01;GBPJPY;154.298;2021.11.17 10:17:28;154.332;;;0.3
2021.11.16 16:31:08;Buy;0.01;GBPUSD;1.34327;2021.11.17 10:15:16;1.34361;;-0.03;0.34
2021.11.17 08:29:00;Buy;0.01;GBPJPY;154.307;2021.11.17 08:59:58;154.311;;;0.03
2021.11.17 07:50:40;Buy;0.25;GBPJPY;154.243;2021.11.17 08:26:00;154.289;;;10.01
2021.11.16 09:28:59;Sell;0.03;AUDUSD;0.73356;2021.11.16 12:39:24;0.73351;;;0.15
2021.11.15 18:17:30;Buy;0.01;GBPUSD;1.34301;2021.11.16 11:00:23;1.34677;;-0.03;3.76
2021.11.15 17:19:47;Sell;0.01;AUDUSD;0.73552;2021.11.15 19:47:45;0.7353;;;0.22
2021.11.15 16:11:05;Sell;0.01;EURUSD;1.14385;2021.11.15 16:12:16;1.14374;;;0.11
2021.11.15 11:03:18;Buy;0.01;GBPUSD;1.34144;2021.11.15 16:10:57;1.34238;;;0.94
2021.11.15 02:01:48;Buy;0.01;GBPUSD;1.34162;2021.11.15 16:10:54;1.34227;;;0.65
2021.11.15 01:21:18;Buy;0.01;GBPUSD;1.34183;2021.11.15 10:00:39;1.34182;;;-0.01
2021.11.12 18:26:57;Buy;0.01;EURUSD;1.14486;2021.11.15 09:52:57;1.14517;;-0.04;0.31
2021.11.12 18:08:41;Buy;0.01;EURUSD;1.14504;2021.11.15 09:52:54;1.14513;;-0.04;0.09
2021.11.12 20:37:03;Sell;0.01;USDCAD;1.2557800000000001;2021.11.12 21:30:39;1.25568;;;0.08
2021.11.12 08:41:22;Sell;0.01;USDJPY;114.224;2021.11.12 17:36:01;113.909;;;2.77
2021.11.12 08:41:38;Buy;0.01;NZDUSD;0.7019;2021.11.12 17:35:59;0.70352;;;1.62
2021.11.12 08:44:11;Sell;0.01;USDJPY;114.209;2021.11.12 17:35:50;113.914;;;2.59
2021.11.12 08:44:19;Sell;0.01;USDJPY;114.208;2021.11.12 17:35:47;113.913;;;2.59
2021.11.12 15:39:52;Buy;0.01;GBPUSD;1.33988;2021.11.12 17:35:45;1.34026;;;0.38
2021.11.12 14:45:22;Buy;0.01;GBPUSD;1.34023;2021.11.12 17:35:42;1.34026;;;0.03
2021.11.11 19:51:01;Sell;0.01;GBPUSD;1.3373599999999999;2021.11.11 20:44:08;1.33701;;;0.35
2021.11.11 10:44:21;Buy;0.01;NZDUSD;0.70307;2021.11.11 19:47:47;0.7018;;;-1.27
2021.11.11 15:22:49;Sell;0.01;USDJPY;113.915;2021.11.11 19:47:31;114.069;;;-1.35
2021.11.11 15:22:57;Sell;0.01;USDJPY;113.912;2021.11.11 19:47:28;114.069;;;-1.38
2021.11.11 09:41:02;Buy;0.01;USDCHF;0.91915;2021.11.11 09:55:50;0.91916;;;0.01
2021.11.11 01:50:56;Sell;0.01;USDJPY;113.858;2021.11.11 09:49:44;114.082;;;-1.96
2021.10.25 15:05:23;Buy;0.01;USDCHF;0.91946;2021.11.11 09:47:49;0.91946;;0.16;0
2021.10.28 14:21:41;Buy;0.01;USDCHF;0.91922;2021.11.11 09:46:44;0.91922;;0.12;0
2021.11.10 19:03:35;Sell;0.01;GBPUSD;1.3465;2021.11.10 20:43:15;1.34325;;;3.25
2021.11.10 18:50:44;Sell;0.01;GBPUSD;1.34749;2021.11.10 20:43:12;1.34323;;;4.26
2021.10.27 11:09:20;Buy;0.01;USDCHF;0.91834;2021.11.10 20:07:46;0.91837;;0.12;0.03
2021.11.09 13:13:37;Sell;0.03;NZDUSD;0.71534;2021.11.10 18:25:23;0.7099866666666667;;-0.05;16.06
2021.11.05 16:30:04;Sell;0.01;NZDUSD;0.70892;2021.11.10 18:25:20;0.7097;;-0.06;-0.78
2021.11.05 16:31:41;Sell;0.01;NZDUSD;0.70885;2021.11.10 18:25:17;0.7097;;-0.06;-0.85
2021.11.10 08:27:41;Sell;0.03;GBPUSD;1.35491;2021.11.10 18:15:18;1.35001;;;14.7
2021.11.10 15:51:55;Sell;0.01;GBPUSD;1.35047;2021.11.10 18:15:12;1.3495;;;0.97
2021.11.10 16:27:33;Sell;0.01;GBPUSD;1.35249;2021.11.10 18:15:10;1.34958;;;2.91
2021.11.10 16:41:13;Sell;0.01;GBPUSD;1.35287;2021.11.10 18:15:07;1.34961;;;3.26
2021.11.08 11:53:29;Sell;0.01;GBPUSD;1.34883;2021.11.10 17:44:32;1.34756;;-0.04;1.27
2021.11.08 10:13:12;Sell;0.01;GBPUSD;1.34763;2021.11.10 17:44:32;1.34756;;-0.04;0.07
2021.11.05 16:35:56;Sell;0.01;AUDUSD;0.73885;2021.11.10 16:00:58;0.73782;;-0.03;1.03
2021.11.05 16:32:06;Sell;0.01;AUDUSD;0.73866;2021.11.10 16:00:27;0.73751;;-0.03;1.15
2021.11.05 16:31:47;Sell;0.01;AUDUSD;0.73871;2021.11.10 16:00:21;0.73744;;-0.03;1.27
2021.11.05 16:30:09;Sell;0.01;AUDUSD;0.73888;2021.11.10 16:00:19;0.73753;;-0.03;1.35
2021.11.10 13:43:57;Buy;0.01;USDJPY;113.232;2021.11.10 15:01:28;113.246;;;0.12
2021.11.05 17:45:19;Sell;0.01;NZDUSD;0.71148;2021.11.10 14:25:10;0.70957;;-0.06;1.9100000000000001
2021.11.10 08:25:48;Sell;0.01;GBPUSD;1.35503;2021.11.10 14:22:36;1.3508200000000001;;;4.21
2021.11.09 14:32:06;Sell;0.03;NZDUSD;0.7151;2021.11.09 19:12:51;0.71251;;;7.77
2021.11.09 14:48:17;Sell;0.01;GBPUSD;1.3561;2021.11.09 19:12:48;1.35569;;;0.41
2021.11.09 11:06:29;Sell;0.01;GBPUSD;1.35616;2021.11.09 11:17:24;1.3590900000000001;;;-2.93
2021.11.08 23:37:21;Buy;0.01;GBPJPY;153.615;2021.11.09 08:45:09;153.078;;-0.01;-4.76
2021.11.08 23:29:20;Buy;0.01;GBPJPY;153.646;2021.11.09 08:45:06;153.08;;-0.01;-5.02
2021.11.08 23:29:02;Buy;0.01;GBPJPY;153.655;2021.11.09 08:45:04;153.075;;-0.01;-5.14
2021.11.05 19:07:37;Sell;0.01;AUDUSD;0.74055;2021.11.08 23:35:17;0.74271;;-0.01;-2.16
2021.11.05 17:45:04;Sell;0.01;AUDUSD;0.7402;2021.11.08 23:35:14;0.74271;;-0.01;-2.51
2021.11.08 16:07:59;Sell;0.01;GBPUSD;1.3534;2021.11.08 23:28:30;1.35691;;;-3.51
2021.11.08 19:05:28;Sell;0.01;GBPUSD;1.35578;2021.11.08 22:59:05;1.35672;;;-0.94
2021.11.08 19:38:41;Sell;0.01;NZDUSD;0.71661;2021.11.08 22:59:03;0.71678;;;-0.17
2021.11.08 16:55:31;Sell;0.01;NZDUSD;0.71693;2021.11.08 18:46:43;0.71746;;;-0.53
2021.11.08 17:37:09;Sell;0.01;NZDUSD;0.71717;2021.11.08 18:46:39;0.71746;;;-0.29
2021.11.08 15:15:40;Sell;0.01;NZDUSD;0.71679;2021.11.08 18:46:37;0.71747;;;-0.68
2021.11.08 15:23:55;Sell;0.01;USDJPY;113.322;2021.11.08 16:08:10;113.33;;;-0.07
2021.11.08 15:24:07;Sell;0.01;USDJPY;113.325;2021.11.08 16:08:08;113.33;;;-0.04
2021.11.08 15:23:43;Sell;0.01;USDJPY;113.323;2021.11.08 16:08:05;113.328;;;-0.04
2021.11.05 19:32:07;Buy;0.01;USDJPY;113.36;2021.11.08 12:09:38;113.434;;-0.01;0.65
2021.11.04 19:32:09;Sell;0.01;NZDUSD;0.71037;2021.11.05 16:27:16;0.70939;;-0.02;0.98
2021.11.04 20:31:36;Sell;0.01;NZDUSD;0.71026;2021.11.05 16:27:14;0.70939;;-0.02;0.87
2021.11.04 20:31:46;Sell;0.01;NZDUSD;0.71025;2021.11.05 16:26:50;0.70933;;-0.02;0.92
2021.11.05 10:34:54;Buy;0.01;USDCHF;0.9135;2021.11.05 16:26:47;0.91511;;;1.76
2021.11.05 09:35:29;Sell;0.01;AUDUSD;0.739;2021.11.05 16:26:45;0.73915;;;-0.15
2021.11.05 09:48:28;Sell;0.01;AUDUSD;0.73887;2021.11.05 16:26:43;0.73915;;;-0.28
2021.11.05 09:48:33;Sell;0.01;AUDUSD;0.73886;2021.11.05 16:26:41;0.73914;;;-0.28
2021.11.05 14:48:56;Buy;0.01;USDCAD;1.24505;2021.11.05 16:26:39;1.24623;;;0.95
2021.11.05 14:50:25;Buy;0.01;USDCAD;1.24526;2021.11.05 16:26:37;1.2463;;;0.83
2021.11.05 15:49:24;Sell;0.01;AUDUSD;0.73887;2021.11.05 16:23:02;0.7388;;;0.07
2021.11.05 15:49:24;Sell;0.03;AUDUSD;0.73887;2021.11.05 16:23:00;0.73873;;;0.42
2021.11.05 10:55:05;Sell;0.01;USDJPY;113.769;2021.11.05 15:30:52;113.552;;;1.9100000000000001
2021.11.05 10:35:57;Buy;0.01;USDCAD;1.2463;2021.11.05 14:04:00;1.24626;;;-0.03
2021.11.04 09:04:35;Sell;0.03;AUDUSD;0.74283;2021.11.05 01:35:31;0.74068;;-0.04;6.45
2021.11.04 09:34:52;Sell;0.01;AUDUSD;0.74359;2021.11.05 01:23:09;0.74059;;-0.01;3
2021.11.04 09:59:55;Sell;0.01;AUDUSD;0.74377;2021.11.04 20:51:59;0.74032;;;3.45
2021.11.04 10:08:05;Sell;0.01;AUDUSD;0.7437;2021.11.04 16:32:20;0.74024;;;3.46
2021.10.11 12:46:00;Sell;0.01;GBPJPY;153.783;2021.11.04 16:19:32;153.778;;-0.82;0.04
2021.10.11 16:13:40;Sell;0.01;GBPJPY;154.084;2021.11.04 15:47:22;154.082;;-0.82;0.02
2021.11.04 10:30:55;Buy;0.01;USDCAD;1.24057;2021.11.04 12:07:34;1.24186;;;1.04
2021.11.04 09:27:50;Sell;0.01;NZDUSD;0.71411;2021.11.04 12:07:31;0.71252;;;1.5899999999999999
2021.11.03 19:18:32;Buy;0.01;USDCAD;1.24197;2021.11.03 22:26:28;1.23866;;;-2.67
2021.10.19 13:45:25;Sell;0.01;AUDUSD;0.7469;2021.11.03 22:26:07;0.74549;;-0.17;1.41
2021.10.19 17:31:12;Sell;0.01;AUDUSD;0.74716;2021.11.03 22:26:04;0.74548;;-0.17;1.6800000000000002
2021.11.03 20:01:46;Buy;0.01;USDCAD;1.2398500000000001;2021.11.03 22:26:01;1.23864;;;-0.98
2021.11.03 20:02:09;Sell;0.01;AUDUSD;0.74338;2021.11.03 22:25:47;0.74549;;;-2.11
2021.11.03 20:58:03;Sell;0.01;AUDUSD;0.74457;2021.11.03 22:25:44;0.74548;;;-0.91
2021.11.03 20:03:11;Buy;0.01;USDCAD;1.2411699999999999;2021.11.03 22:25:21;1.23864;;;-2.04
2021.11.03 20:02:53;Buy;0.01;AUDUSD;0.74305;2021.11.03 20:03:03;0.7425;;;-0.55
2021.11.03 17:29:31;Buy;0.01;NZDUSD;0.71363;2021.11.03 19:10:48;0.71303;;;-0.6
2021.11.03 17:14:07;Sell;0.01;AUDUSD;0.74213;2021.11.03 17:23:52;0.74237;;;-0.24
2021.11.02 14:11:06;Sell;0.01;AUDUSD;0.74631;2021.11.03 16:56:33;0.74341;;-0.01;2.9
2021.11.02 14:11:08;Sell;0.01;AUDUSD;0.7463;2021.11.03 16:56:30;0.74339;;-0.01;2.91
2021.11.02 14:24:10;Sell;0.01;AUDUSD;0.74614;2021.11.03 16:56:28;0.74335;;-0.01;2.79
2021.11.03 11:29:11;Sell;0.01;AUDUSD;0.74386;2021.11.03 16:56:17;0.74326;;;0.6
2021.11.03 11:33:14;Sell;0.01;AUDUSD;0.74401;2021.11.03 16:56:14;0.74323;;;0.78
2021.11.02 18:51:11;Buy;0.01;USDCAD;1.2416800000000001;2021.11.03 16:44:41;1.24225;;-0.01;0.46
2021.11.02 20:04:09;Buy;0.01;USDCAD;1.24064;2021.11.03 16:44:37;1.24215;;-0.01;1.22
2021.11.02 23:05:44;Buy;0.01;USDCAD;1.24161;2021.11.03 16:44:34;1.24215;;-0.01;0.43
2021.11.03 15:09:57;Sell;0.01;AUDCAD;0.92346;2021.11.03 16:09:54;0.92345;;;0.01
2021.11.03 14:24:41;Sell;0.01;NZDUSD;0.71392;2021.11.03 15:57:22;0.71369;;;0.23
2021.10.19 15:36:17;Sell;0.01;NZDUSD;0.71467;2021.11.03 11:31:54;0.71363;;-0.28;1.04
2021.10.19 15:43:34;Sell;0.01;NZDUSD;0.71469;2021.11.03 11:31:46;0.71368;;-0.28;1.01
2021.10.22 15:42:55;Sell;0.01;NZDUSD;0.71474;2021.11.03 11:31:14;0.71368;;-0.19;1.06
2021.10.22 15:46:49;Sell;0.01;NZDUSD;0.71459;2021.11.03 11:30:41;0.71362;;-0.19;0.97
2021.10.22 15:50:25;Sell;0.01;NZDUSD;0.71462;2021.11.03 11:26:42;0.71351;;-0.19;1.11
2021.10.22 21:18:44;Sell;0.01;NZDUSD;0.71453;2021.11.03 11:26:40;0.71351;;-0.19;1.02
2021.10.22 23:36:20;Sell;0.01;NZDUSD;0.7146;2021.11.03 11:26:38;0.7135;;-0.19;1.1
2021.11.02 14:10:05;Sell;0.01;AUDUSD;0.74633;2021.11.02 19:10:45;0.74247;;;3.86
2021.10.28 18:31:30;Buy;0.01;USDCAD;1.23405;2021.11.02 16:26:47;1.23937;;-0.03;4.29
2021.11.02 12:00:07;Buy;0.01;USDCAD;1.24066;2021.11.02 12:46:14;1.24085;;;0.15
2021.11.02 11:54:56;Buy;0.01;USDCAD;1.24064;2021.11.02 12:46:12;1.2409;;;0.21
2021.11.01 02:20:34;Buy;0.01;USDCAD;1.23779;2021.11.02 12:46:09;1.24084;;-0.01;2.46
2021.11.01 01:02:25;Buy;0.01;USDCAD;1.2387299999999999;2021.11.02 12:46:06;1.24084;;-0.01;1.7
2021.10.29 22:03:43;Buy;0.02;USDCAD;1.23791;2021.11.02 12:46:04;1.2408299999999999;;-0.06;4.71
2021.11.01 10:10:12;Sell;0.01;NZDUSD;0.71663;2021.11.02 08:05:02;0.71658;;-0.02;0.05
2021.11.01 09:38:16;Sell;0.01;AUDUSD;0.74914;2021.11.02 05:32:26;0.74889;;-0.01;0.25
2021.11.01 14:17:04;Buy;0.01;USDCAD;1.23781;2021.11.01 16:47:12;1.2355800000000001;;;-1.8
2021.11.01 04:03:33;Sell;0.01;NZDUSD;0.7172;2021.11.01 07:44:34;0.71788;;;-0.68
2021.10.28 18:41:45;Buy;0.01;USDCAD;1.23408;2021.10.29 20:45:08;1.23797;;-0.01;3.14
2021.10.29 20:12:53;Buy;0.02;NZDUSD;0.71607;2021.10.29 20:45:05;0.7156;;;-0.94
2021.10.29 17:57:39;Sell;0.01;NZDUSD;0.71536;2021.10.29 20:12:43;0.71608;;;-0.72
2021.10.28 16:09:09;Buy;0.01;USDCHF;0.91665;2021.10.29 18:44:50;0.91664;;0.01;-0.01
2021.10.29 16:38:35;Sell;0.01;NZDUSD;0.71505;2021.10.29 17:57:13;0.71594;;;-0.89
2021.10.29 14:03:28;Sell;0.01;NZDUSD;0.71733;2021.10.29 17:57:11;0.71594;;;1.3900000000000001
2021.10.29 12:21:57;Sell;0.01;NZDUSD;0.71694;2021.10.29 17:57:09;0.71588;;;1.06
2021.10.29 16:48:49;Buy;0.01;USDCAD;1.23808;2021.10.29 17:19:03;1.23836;;;0.23
2021.10.29 11:21:11;Buy;0.01;USDCAD;1.23471;2021.10.29 17:19:00;1.2383899999999999;;;2.9699999999999998
2021.10.29 08:51:53;Buy;0.01;USDCAD;1.23582;2021.10.29 16:18:39;1.23795;;;1.72
2021.10.28 15:08:52;Buy;0.01;USDCAD;1.2361900000000001;2021.10.29 16:18:35;1.23793;;-0.01;1.41
2021.10.28 18:15:09;Buy;0.01;USDCAD;1.23415;2021.10.29 16:15:50;1.23862;;-0.01;3.61
2021.10.29 09:51:03;Sell;0.01;GBPUSD;1.37842;2021.10.29 14:02:56;1.37838;;;0.04
2021.10.29 13:06:18;Sell;0.01;AUDCAD;0.92976;2021.10.29 13:24:04;0.9303;;;-0.44
2021.10.28 18:15:01;Buy;0.01;USDCAD;1.23415;2021.10.28 22:39:08;1.23406;;;-0.07
2021.10.28 18:57:46;Sell;0.01;AUDUSD;0.7546;2021.10.28 22:39:04;0.75427;;;0.33
2021.10.26 10:02:23;Buy;0.01;USDCHF;0.92096;2021.10.28 22:32:44;0.91192;;0.03;-9.91
2021.10.28 19:43:13;Buy;0.01;USDCAD;1.23426;2021.10.28 22:19:51;1.23426;;;0
2021.10.28 13:35:18;Sell;0.01;GBPJPY;156.243;2021.10.28 14:48:20;156.213;;;0.26
2021.10.27 20:21:41;Buy;0.01;USDCAD;1.2328999999999999;2021.10.28 14:48:18;1.23528;;-0.04;1.9300000000000002
2021.10.27 20:20:46;Buy;0.01;USDCAD;1.23258;2021.10.28 14:48:16;1.23526;;-0.04;2.17
2021.10.26 19:16:13;Sell;0.01;NZDUSD;0.71525;2021.10.28 14:48:13;0.71852;;-0.07;-3.27
2021.10.26 19:16:07;Sell;0.01;NZDUSD;0.71517;2021.10.28 14:48:11;0.71852;;-0.07;-3.35
2021.10.26 19:06:45;Sell;0.01;NZDUSD;0.71527;2021.10.28 14:48:09;0.71847;;-0.07;-3.2
2021.10.27 11:06:03;Sell;0.01;AUDUSD;0.75072;2021.10.28 08:54:10;0.7511;;-0.04;-0.38
2021.10.27 11:06:35;Sell;0.01;AUDUSD;0.75069;2021.10.28 08:54:07;0.7511;;-0.04;-0.41
2021.10.27 20:20:30;Buy;0.01;USDCAD;1.2325;2021.10.27 23:03:17;1.23587;;;2.73
2021.10.27 17:18:18;Buy;0.01;USDCAD;1.2314;2021.10.27 19:38:43;1.23223;;;0.67
2021.10.27 17:41:01;Buy;0.01;USDCAD;1.2323;2021.10.27 19:38:40;1.23227;;;-0.02
2021.10.27 17:14:30;Buy;0.01;USDCAD;1.23135;2021.10.27 17:30:56;1.23135;;;0
2021.10.27 15:55:58;Sell;0.01;GBPJPY;156.156;2021.10.27 16:44:27;155.869;;;2.5300000000000002
2021.10.25 22:30:10;Buy;0.01;USDCAD;1.23916;2021.10.27 12:13:32;1.24215;;-0.02;2.41
2021.10.26 09:13:31;Buy;0.01;USDCAD;1.23869;2021.10.27 12:13:27;1.24216;;-0.01;2.79
2021.10.26 10:46:25;Buy;0.01;USDCAD;1.23906;2021.10.27 12:13:23;1.24216;;-0.01;2.5
2021.10.19 17:08:41;Sell;0.01;AUDUSD;0.74719;2021.10.26 15:50:35;0.75244;;-0.08;-5.25
2021.10.26 13:42:30;Sell;0.03;GBPUSD;1.38152;2021.10.26 15:50:26;1.38087;;;1.95
2021.10.26 12:46:42;Sell;0.01;AUDUSD;0.74991;2021.10.26 15:50:23;0.75238;;;-2.4699999999999998
2021.10.25 12:29:14;Sell;0.01;AUDUSD;0.74832;2021.10.26 09:07:56;0.7515;;-0.01;-3.18
2021.10.25 16:01:28;Sell;0.01;NZDUSD;0.7145;2021.10.26 09:07:54;0.71748;;-0.02;-2.98
2021.10.25 17:36:01;Buy;0.01;USDCAD;1.23732;2021.10.25 21:04:40;1.23828;;;0.78
2021.10.25 17:36:12;Buy;0.01;USDCAD;1.23724;2021.10.25 21:04:37;1.23828;;;0.84
2021.10.25 17:36:19;Buy;0.01;USDCAD;1.23716;2021.10.25 21:04:34;1.23828;;;0.9
2021.10.25 14:36:17;Sell;0.01;AUDUSD;0.7489;2021.10.25 20:22:11;0.74934;;;-0.44
2021.10.25 01:21:32;Sell;0.01;GBPUSD;1.3756;2021.10.25 14:55:45;1.3755600000000001;;;0.04
